Date,Close
2014-10-28,2100.0
2014-10-29,2165.0
2014-10-30,2165.0
2014-10-31,2215.0
2014-11-03,2220.0
2014-11-04,2205.0
2014-11-05,2215.0
2014-11-06,2160.0
2014-11-07,2130.0
2014-11-10,2135.0
2014-11-11,2185.0
2014-11-12,2190.0
2014-11-13,2200.0
2014-11-14,2215.0
2014-11-17,2215.0
2014-11-18,2230.0
2014-11-19,2220.0
2014-11-20,2225.0
2014-11-21,2235.0
2014-11-24,2250.0
2014-11-25,2255.0
2014-11-26,2295.0
2014-11-27,2300.0
2014-11-28,2305.0
2014-12-01,2325.0
2014-12-02,2330.0
2014-12-03,2320.0
2014-12-04,2295.0
2014-12-05,2295.0
2014-12-08,2265.0
2014-12-09,2245.0
2014-12-10,2310.0
2014-12-11,2300.0
2014-12-12,2330.0
2014-12-15,2290.0
2014-12-16,2215.0
2014-12-17,2260.0
2014-12-18,2320.0
2014-12-19,2305.0
2014-12-22,2320.0
2014-12-23,2340.0
2014-12-24,2320.0
2014-12-29,2330.0
2014-12-30,2330.0
2015-01-02,2330.0
2015-01-05,2320.0
2015-01-06,2305.0
2015-01-07,2355.0
2015-01-08,2395.0
2015-01-09,2405.0
2015-01-12,2350.0
2015-01-13,2365.0
2015-01-14,2350.0
2015-01-15,2340.0
2015-01-16,2315.0
2015-01-19,2320.0
2015-01-20,2300.0
2015-01-21,2285.0
2015-01-22,2295.0
2015-01-23,2375.0
2015-01-26,2375.0
2015-01-27,2385.0
2015-01-28,2340.0
2015-01-29,2340.0
2015-01-30,2335.0
2015-02-02,2345.0
2015-02-03,2350.0
2015-02-04,2355.0
2015-02-05,2340.0
2015-02-06,2330.0
2015-02-09,2335.0
2015-02-10,2330.0
2015-02-11,2340.0
2015-02-12,2375.0
2015-02-13,2400.0
2015-02-16,2405.0
2015-02-17,2400.0
2015-02-18,2495.0
2015-02-20,2545.0
2015-02-23,2540.0
2015-02-24,2560.0
2015-02-25,2585.0
2015-02-26,2590.0
2015-02-27,2575.0
2015-03-02,2590.0
2015-03-03,2575.0
2015-03-04,2565.0
2015-03-05,2570.0
2015-03-06,2615.0
2015-03-09,2585.0
2015-03-10,2575.0
2015-03-11,2570.0
2015-03-12,2580.0
2015-03-13,2550.0
2015-03-16,2580.0
2015-03-17,2585.0
2015-03-18,2595.0
2015-03-19,2610.0
2015-03-20,2580.0
2015-03-23,2580.0
2015-03-24,2600.0
2015-03-25,2630.0
2015-03-26,2625.0
2015-03-27,2615.0
2015-03-30,2605.0
2015-03-31,2655.0
2015-04-01,2600.0
2015-04-02,2600.0
2015-04-06,2605.0
2015-04-07,2635.0
2015-04-08,2620.0
2015-04-09,2615.0
2015-04-10,2605.0
2015-04-13,2600.0
2015-04-14,2600.0
2015-04-15,2615.0
2015-04-16,2625.0
2015-04-17,2600.0
2015-04-20,2630.0
2015-04-21,2640.0
2015-04-22,2635.0
2015-04-23,2610.0
2015-04-24,2590.0
2015-04-27,2405.0
2015-04-28,2375.0
2015-04-29,2325.0
2015-04-30,2325.0
2015-05-04,2325.0
2015-05-05,2340.0
2015-05-06,2350.0
2015-05-07,2325.0
2015-05-08,2330.0
2015-05-11,2355.0
2015-05-12,2405.0
2015-05-13,2435.0
2015-05-15,2360.0
2015-05-18,2400.0
2015-05-19,2455.0
2015-05-20,2495.0
2015-05-21,2550.0
2015-05-22,2520.0
2015-05-25,2470.0
2015-05-26,2475.0
2015-05-27,2390.0
2015-05-28,2365.0
2015-05-29,2355.0
2015-06-01,2345.0
2015-06-03,2250.0
2015-06-04,2225.0
2015-06-05,2260.0
2015-06-08,2200.0
2015-06-09,2095.0
2015-06-10,2080.0
2015-06-11,2025.0
2015-06-12,2075.0
2015-06-15,2030.0
2015-06-16,2110.0
2015-06-17,2200.0
2015-06-18,2155.0
2015-06-19,2210.0
2015-06-22,2190.0
2015-06-23,2160.0
2015-06-24,2060.0
2015-06-25,2040.0
2015-06-26,2095.0
2015-06-29,2075.0
2015-06-30,2070.0
2015-07-01,2110.0
2015-07-02,2175.0
2015-07-03,2165.0
2015-07-06,2080.0
2015-07-07,2095.0
2015-07-08,2045.0
2015-07-09,2060.0
2015-07-10,2095.0
2015-07-13,2095.0
2015-07-14,2100.0
2015-07-15,2025.0
2015-07-22,2070.0
2015-07-23,2050.0
2015-07-24,2020.0
2015-07-27,1955.0
2015-07-28,1880.0
2015-07-29,1900.0
2015-07-30,1870.0
2015-07-31,2000.0
2015-08-03,2090.0
2015-08-04,2080.0
2015-08-05,2160.0
2015-08-06,2155.0
2015-08-07,2110.0
2015-08-10,2115.0
2015-08-11,2030.0
2015-08-12,1940.0
2015-08-13,2005.0
2015-08-14,2045.0
2015-08-18,1960.0
2015-08-19,1980.0
2015-08-20,1945.0
2015-08-21,1900.0
2015-08-24,1830.0
2015-08-25,1900.0
2015-08-26,1950.0
2015-08-27,2100.0
2015-08-28,2080.0
2015-08-31,2125.0
2015-09-01,2020.0
2015-09-02,2040.0
2015-09-03,2030.0
2015-09-04,2015.0
2015-09-07,1955.0
2015-09-08,1985.0
2015-09-09,1985.0
2015-09-10,1930.0
2015-09-11,1920.0
2015-09-14,1925.0
2015-09-15,1925.0
2015-09-16,1920.0
2015-09-17,2005.0
2015-09-18,1955.0
2015-09-21,1905.0
2015-09-22,1870.0
2015-09-23,1760.0
2015-09-25,1710.0
2015-09-28,1660.0
2015-09-29,1670.0
2015-09-30,1730.0
2015-10-01,1745.0
2015-10-02,1735.0
2015-10-05,1825.0
2015-10-06,1890.0
2015-10-07,1970.0
2015-10-08,1995.0
2015-10-09,2110.0
2015-10-12,2160.0
2015-10-13,2005.0
2015-10-15,2025.0
2015-10-16,2060.0
2015-10-19,2085.0
2015-10-20,2125.0
2015-10-21,2110.0
2015-10-22,2140.0
2015-10-23,2240.0
2015-10-26,2320.0
2015-10-27,2320.0
2015-10-28,2220.0
2015-10-29,2150.0
2015-10-30,2105.0
2015-11-02,2055.0
2015-11-03,2140.0
2015-11-04,2210.0
2015-11-05,2145.0
2015-11-06,2140.0
2015-11-09,2115.0
2015-11-10,2090.0
2015-11-11,2095.0
2015-11-12,2105.0
2015-11-13,2105.0
2015-11-16,2105.0
2015-11-17,2180.0
2015-11-18,2190.0
2015-11-19,2195.0
2015-11-20,2200.0
2015-11-23,2200.0
2015-11-24,2210.0
2015-11-25,2295.0
2015-11-26,2295.0
2015-11-27,2260.0
2015-11-30,2155.0
2015-12-01,2250.0
2015-12-02,2255.0
2015-12-03,2255.0
2015-12-04,2260.0
2015-12-07,2210.0
2015-12-08,2180.0
2015-12-09,2180.0
2015-12-10,2175.0
2015-12-11,2165.0
2015-12-14,2135.0
2015-12-15,2150.0
2015-12-16,2270.0
2015-12-17,2310.0
2015-12-18,2175.0
2015-12-21,2220.0
2015-12-22,2210.0
2015-12-23,2220.0
2015-12-28,2280.0
2015-12-29,2280.0
2015-12-30,2285.0
2016-01-04,2295.0
2016-01-05,2315.0
2016-01-06,2305.0
2016-01-07,2250.0
2016-01-08,2320.0
2016-01-11,2275.0
2016-01-12,2320.0
2016-01-13,2320.0
2016-01-14,2345.0
2016-01-15,2290.0
2016-01-18,2280.0
2016-01-19,2300.0
2016-01-20,2200.0
2016-01-21,2165.0
2016-01-22,2255.0
2016-01-25,2285.0
2016-01-26,2260.0
2016-01-27,2275.0
2016-01-28,2250.0
2016-01-29,2245.0
2016-02-01,2245.0
2016-02-02,2205.0
2016-02-03,2185.0
2016-02-04,2280.0
2016-02-05,2460.0
2016-02-09,2395.0
2016-02-10,2355.0
2016-02-11,2375.0
2016-02-12,2360.0
2016-02-15,2375.0
2016-02-16,2385.0
2016-02-17,2390.0
2016-02-18,2400.0
2016-02-19,2290.0
2016-02-22,2195.0
2016-02-23,2120.0
2016-02-24,2135.0
2016-02-25,2090.0
2016-02-26,2170.0
2016-02-29,2215.0
2016-03-01,2140.0
2016-03-02,2195.0
2016-03-03,2230.0
2016-03-04,2275.0
2016-03-07,2280.0
2016-03-08,2265.0
2016-03-10,2200.0
2016-03-11,2200.0
2016-03-14,2200.0
2016-03-15,2215.0
2016-03-16,2210.0
2016-03-17,2200.0
2016-03-18,2225.0
2016-03-21,2230.0
2016-03-22,2235.0
2016-03-23,2255.0
2016-03-24,2255.0
2016-03-28,2220.0
2016-03-29,2195.0
2016-03-30,2230.0
2016-03-31,2285.0
2016-04-01,2220.0
2016-04-04,2220.0
2016-04-05,2220.0
2016-04-06,2230.0
2016-04-07,2220.0
2016-04-08,2160.0
2016-04-11,2160.0
2016-04-12,2125.0
2016-04-13,2125.0
2016-04-14,2125.0
2016-04-15,2125.0
2016-04-18,2125.0
2016-04-19,2125.0
2016-04-20,2095.0
2016-04-21,2140.0
2016-04-22,2180.0
2016-04-25,2100.0
2016-04-26,2040.0
2016-04-27,2040.0
2016-04-28,2075.0
2016-04-29,2070.0
2016-05-02,2055.0
2016-05-03,2105.0
2016-05-04,2070.0
2016-05-09,2005.0
2016-05-10,2010.0
2016-05-11,2000.0
2016-05-12,1980.0
2016-05-13,1975.0
2016-05-16,1990.0
2016-05-17,1940.0
2016-05-18,1905.0
2016-05-19,1935.0
2016-05-20,1960.0
2016-05-23,1985.0
2016-05-24,1965.0
2016-05-25,1985.0
2016-05-26,2060.0
2016-05-27,2080.0
2016-05-30,2125.0
2016-05-31,2070.0
2016-06-01,2090.0
2016-06-02,2055.0
2016-06-03,2080.0
2016-06-06,2120.0
2016-06-07,2130.0
2016-06-08,2130.0
2016-06-09,2075.0
2016-06-10,2065.0
2016-06-13,2020.0
2016-06-14,1995.0
2016-06-15,2010.0
2016-06-16,2040.0
2016-06-17,2050.0
2016-06-20,2065.0
2016-06-21,2080.0
2016-06-22,2100.0
2016-06-23,2085.0
2016-06-24,2060.0
2016-06-27,2045.0
2016-06-28,2075.0
2016-06-29,2135.0
2016-06-30,2160.0
2016-07-01,2150.0
2016-07-11,2270.0
2016-07-12,2300.0
2016-07-13,2310.0
2016-07-14,2275.0
2016-07-15,2300.0
2016-07-18,2295.0
2016-07-19,2360.0
2016-07-20,2375.0
2016-07-21,2300.0
2016-07-22,2285.0
2016-07-25,2270.0
2016-07-26,2310.0
2016-07-27,2320.0
2016-07-28,2280.0
2016-07-29,2305.0
2016-08-01,2345.0
2016-08-02,2350.0
2016-08-03,2330.0
2016-08-04,2360.0
2016-08-05,2395.0
2016-08-08,2430.0
2016-08-09,2400.0
2016-08-10,2400.0
2016-08-11,2380.0
2016-08-12,2390.0
2016-08-15,2400.0
2016-08-16,2420.0
2016-08-18,2420.0
2016-08-19,2400.0
2016-08-22,2370.0
2016-08-23,2310.0
2016-08-24,2330.0
2016-08-25,2370.0
2016-08-26,2350.0
2016-08-29,2300.0
2016-08-30,2305.0
2016-08-31,2330.0
2016-09-01,2340.0
2016-09-02,2325.0
2016-09-05,2360.0
2016-09-06,2375.0
2016-09-07,2395.0
2016-09-08,2395.0
2016-09-09,2350.0
2016-09-13,2335.0
2016-09-14,2340.0
2016-09-15,2395.0
2016-09-16,2385.0
2016-09-19,2370.0
2016-09-20,2400.0
2016-09-21,2400.0
2016-09-22,2415.0
2016-09-23,2415.0
2016-09-26,2405.0
2016-09-27,2420.0
2016-09-28,2420.0
2016-09-29,2445.0
2016-09-30,2440.0
2016-10-03,2455.0
2016-10-04,2455.0
2016-10-05,2460.0
2016-10-06,2480.0
2016-10-07,2395.0
2016-10-10,2370.0
2016-10-11,2390.0
2016-10-12,2400.0
2016-10-13,2395.0
2016-10-14,2445.0
2016-10-17,2430.0
2016-10-18,2440.0
2016-10-19,2430.0
2016-10-20,2425.0
2016-10-21,2445.0
2016-10-24,2440.0
2016-10-25,2430.0
2016-10-26,2415.0
2016-10-27,2440.0
2016-10-28,2440.0
2016-10-31,2440.0
2016-11-01,2445.0
2016-11-02,2480.0
2016-11-03,2465.0
2016-11-04,2480.0
2016-11-07,2490.0
2016-11-08,2575.0
2016-11-09,2520.0
2016-11-10,2540.0
2016-11-11,2395.0
2016-11-14,2225.0
2016-11-15,2205.0
2016-11-16,2300.0
2016-11-17,2300.0
2016-11-18,2300.0
2016-11-21,2290.0
2016-11-22,2295.0
2016-11-23,2300.0
2016-11-24,2260.0
2016-11-25,2185.0
2016-11-28,2095.0
2016-11-29,2110.0
2016-11-30,2180.0
2016-12-01,2210.0
2016-12-02,2260.0
2016-12-05,2225.0
2016-12-06,2265.0
2016-12-07,2285.0
2016-12-08,2300.0
2016-12-09,2295.0
2016-12-13,2345.0
2016-12-14,2300.0
2016-12-15,2280.0
2016-12-16,2255.0
2016-12-19,2250.0
2016-12-20,2245.0
2016-12-21,2200.0
2016-12-22,2175.0
2016-12-23,2175.0
2016-12-27,2200.0
2016-12-28,2275.0
2016-12-29,2330.0
2016-12-30,2335.0
2017-01-02,2335.0
2017-01-03,2380.0
2017-01-04,2440.0
2017-01-05,2420.0
2017-01-06,2420.0
2017-01-09,2350.0
2017-01-10,2360.0
2017-01-11,2360.0
2017-01-12,2375.0
2017-01-13,2390.0
2017-01-16,2380.0
2017-01-17,2385.0
2017-01-18,2390.0
2017-01-19,2400.0
2017-01-20,2360.0
2017-01-23,2360.0
2017-01-24,2365.0
2017-01-25,2340.0
2017-01-26,2350.0
2017-01-27,2345.0
2017-01-30,2350.0
2017-01-31,2345.0
2017-02-01,2390.0
2017-02-02,2395.0
2017-02-03,2400.0
2017-02-06,2410.0
2017-02-07,2405.0
2017-02-08,2390.0
2017-02-09,2395.0
2017-02-10,2405.0
2017-02-13,2415.0
2017-02-14,2400.0
2017-02-15,2400.0
2017-02-16,2400.0
2017-02-17,2340.0
2017-02-20,2350.0
2017-02-21,2380.0
2017-02-22,2400.0
2017-02-23,2385.0
2017-02-24,2390.0
2017-02-27,2375.0
2017-02-28,2390.0
2017-03-01,2390.0
2017-03-02,2370.0
2017-03-03,2370.0
2017-03-06,2390.0
2017-03-07,2400.0
2017-03-08,2400.0
2017-03-09,2415.0
2017-03-10,2415.0
2017-03-13,2415.0
2017-03-14,2410.0
2017-03-15,2430.0
2017-03-16,2505.0
2017-03-17,2600.0
2017-03-20,2600.0
2017-03-21,2600.0
2017-03-22,2640.0
2017-03-23,2630.0
2017-03-24,2630.0
2017-03-27,2555.0
2017-03-29,2565.0
2017-03-30,2590.0
2017-03-31,2595.0
2017-04-03,2605.0
2017-04-04,2605.0
2017-04-05,2605.0
2017-04-06,2635.0
2017-04-07,2610.0
2017-04-10,2620.0
2017-04-11,2580.0
2017-04-12,2555.0
2017-04-13,2540.0
2017-04-17,2485.0
2017-04-18,2575.0
2017-04-19,2575.0
2017-04-20,2550.0
2017-04-21,2585.0
2017-04-25,2625.0
2017-04-26,2645.0
2017-04-27,2600.0
2017-04-28,2580.0
2017-05-02,2610.0
2017-05-03,2640.0
2017-05-04,2785.0
2017-05-05,2785.0
2017-05-08,2820.0
2017-05-09,2800.0
2017-05-10,2795.0
2017-05-12,2805.0
2017-05-15,2860.0
2017-05-16,2805.0
2017-05-17,2820.0
2017-05-18,2820.0
2017-05-19,2900.0
2017-05-22,2925.0
2017-05-23,2895.0
2017-05-24,2830.0
2017-05-26,2845.0
2017-05-29,2840.0
2017-05-30,2840.0
2017-05-31,2895.0
2017-06-01,2895.0
2017-06-02,2950.0
2017-06-05,3005.0
2017-06-06,2935.0
2017-06-07,2985.0
2017-06-08,2930.0
2017-06-09,2875.0
2017-06-12,2925.0
2017-06-13,2895.0
2017-06-14,2970.0
2017-06-15,2935.0
2017-06-16,2935.0
2017-06-19,2960.0
2017-06-20,2995.0
2017-06-21,3060.0
2017-06-22,3050.0
2017-06-23,3050.0
2017-06-26,3050.0
2017-06-27,3050.0
2017-06-28,3050.0
2017-06-29,3050.0
2017-06-30,3050.0
2017-07-03,3100.0
2017-07-04,3060.0
2017-07-05,3040.0
2017-07-06,3010.0
2017-07-07,3010.0
2017-07-10,2945.0
2017-07-11,2925.0
2017-07-12,2965.0
2017-07-13,2980.0
2017-07-14,2960.0
2017-07-17,3000.0
2017-07-18,2980.0
2017-07-19,2945.0
2017-07-20,2945.0
2017-07-21,2935.0
2017-07-24,2935.0
2017-07-25,2960.0
2017-07-26,2955.0
2017-07-27,2940.0
2017-07-28,2900.0
2017-07-31,2955.0
2017-08-01,2960.0
2017-08-02,2990.0
2017-08-03,2970.0
2017-08-04,2985.0
2017-08-07,2980.0
2017-08-08,2990.0
2017-08-09,3005.0
2017-08-10,3000.0
2017-08-11,3000.0
2017-08-14,3015.0
2017-08-15,3010.0
2017-08-16,3050.0
2017-08-17,3050.0
2017-08-18,3030.0
2017-08-21,3055.0
2017-08-22,3060.0
2017-08-23,3060.0
2017-08-24,3045.0
2017-08-25,3060.0
2017-08-28,3045.0
2017-08-29,2995.0
2017-08-30,3015.0
2017-08-31,3025.0
2017-09-01,3025.0
2017-09-04,2975.0
2017-09-05,3000.0
2017-09-06,2970.0
2017-09-07,3000.0
2017-09-08,3000.0
2017-09-11,2990.0
2017-09-12,2985.0
2017-09-13,2980.0
2017-09-14,2965.0
2017-09-15,2970.0
2017-09-18,3000.0
2017-09-19,3005.0
2017-09-20,3005.0
2017-09-21,3005.0
2017-09-22,3135.0
2017-09-25,3135.0
2017-09-26,3110.0
2017-09-27,3050.0
2017-09-28,2940.0
2017-09-29,3055.0
2017-10-02,3050.0
2017-10-03,3065.0
2017-10-04,3055.0
2017-10-05,3065.0
2017-10-06,3075.0
2017-10-09,3075.0
2017-10-10,3055.0
2017-10-11,3055.0
2017-10-12,3075.0
2017-10-13,3070.0
2017-10-16,3070.0
2017-10-17,3080.0
2017-10-18,3080.0
2017-10-19,3100.0
2017-10-20,3125.0
2017-10-23,3125.0
2017-10-24,3095.0
2017-10-25,3120.0
2017-10-26,3125.0
2017-10-27,3120.0
2017-10-30,3110.0
2017-10-31,3120.0
2017-11-01,3140.0
2017-11-02,3190.0
2017-11-03,3200.0
2017-11-06,3250.0
2017-11-07,3240.0
2017-11-08,3290.0
2017-11-09,3290.0
2017-11-10,3280.0
2017-11-13,3260.0
2017-11-14,3170.0
2017-11-15,3140.0
2017-11-16,3210.0
2017-11-17,3290.0
2017-11-20,3340.0
2017-11-21,3280.0
2017-11-22,3400.0
2017-11-23,3360.0
2017-11-24,3350.0
2017-11-27,3300.0
2017-11-28,3380.0
2017-11-29,3300.0
2017-11-30,3210.0
2017-12-01,3210.0
2017-12-04,3300.0
2017-12-05,3350.0
2017-12-06,3460.0
2017-12-07,3380.0
2017-12-08,3370.0
2017-12-11,3440.0
2017-12-12,3450.0
2017-12-13,3450.0
2017-12-14,3460.0
2017-12-15,3390.0
2017-12-18,3390.0
2017-12-19,3440.0
2017-12-20,3400.0
2017-12-21,3420.0
2017-12-22,3460.0
2017-12-25,3460.0
2017-12-26,3460.0
2017-12-27,3550.0
2017-12-28,3630.0
2017-12-29,3640.0
2018-01-01,3640.0
2018-01-02,3630.0
2018-01-03,3610.0
2018-01-04,3550.0
2018-01-05,3590.0
2018-01-08,3590.0
2018-01-09,3570.0
2018-01-10,3530.0
2018-01-11,3540.0
2018-01-12,3540.0
2018-01-15,3550.0
2018-01-16,3610.0
2018-01-17,3630.0
2018-01-18,3620.0
2018-01-19,3620.0
2018-01-22,3650.0
2018-01-23,3920.0
2018-01-24,3830.0
2018-01-25,3770.0
2018-01-26,3850.0
2018-01-29,3800.0
2018-01-30,3720.0
2018-01-31,3700.0
2018-02-01,3700.0
2018-02-02,3740.0
2018-02-05,3780.0
2018-02-06,3680.0
2018-02-07,3700.0
2018-02-08,3720.0
2018-02-09,3710.0
2018-02-12,3800.0
2018-02-13,3880.0
2018-02-14,3860.0
2018-02-15,3840.0
2018-02-16,3840.0
2018-02-19,3860.0
2018-02-20,3800.0
2018-02-21,3800.0
2018-02-22,3770.0
2018-02-23,3790.0
2018-02-26,3740.0
2018-02-27,3770.0
2018-02-28,3780.0
2018-03-01,3790.0
2018-03-02,3790.0
2018-03-05,3770.0
2018-03-06,3730.0
2018-03-07,3660.0
2018-03-08,3770.0
2018-03-09,3690.0
2018-03-12,3760.0
2018-03-13,3760.0
2018-03-14,3750.0
2018-03-15,3640.0
2018-03-16,3680.0
2018-03-19,3690.0
2018-03-20,3740.0
2018-03-21,3810.0
2018-03-22,3670.0
2018-03-23,3600.0
2018-03-26,3600.0
2018-03-27,3600.0
2018-03-28,3550.0
2018-03-29,3600.0
2018-03-30,3600.0
2018-04-02,3600.0
2018-04-03,3600.0
2018-04-04,3490.0
2018-04-05,3470.0
2018-04-06,3480.0
2018-04-09,3530.0
2018-04-10,3580.0
2018-04-11,3650.0
2018-04-12,3590.0
2018-04-13,3550.0
2018-04-16,3550.0
2018-04-17,3550.0
2018-04-18,3660.0
2018-04-19,3660.0
2018-04-20,3660.0
2018-04-23,3580.0
2018-04-24,3490.0
2018-04-25,3490.0
2018-04-26,3490.0
2018-04-27,3490.0
2018-04-30,3220.0
2018-05-01,3220.0
2018-05-02,3230.0
2018-05-03,3150.0
2018-05-04,3030.0
2018-05-07,3050.0
2018-05-08,3070.0
2018-05-09,3210.0
2018-05-10,3210.0
2018-05-11,3160.0
2018-05-14,3190.0
2018-05-15,3070.0
2018-05-16,3070.0
2018-05-17,2990.0
2018-05-18,2940.0
2018-05-21,2760.0
2018-05-22,2720.0
2018-05-23,2880.0
2018-05-24,3060.0
2018-05-25,3120.0
2018-05-28,3250.0
2018-05-29,3250.0
2018-05-30,3140.0
2018-05-31,3080.0
2018-06-01,3080.0
2018-06-04,3130.0
2018-06-05,3110.0
2018-06-06,3150.0
2018-06-07,3270.0
2018-06-08,3140.0
2018-06-11,3140.0
2018-06-12,3140.0
2018-06-13,3140.0
2018-06-14,3140.0
2018-06-15,3140.0
2018-06-18,3140.0
2018-06-19,3140.0
2018-06-20,2960.0
2018-06-21,2910.0
2018-06-22,2980.0
2018-06-25,2890.0
2018-06-26,2820.0
2018-06-27,2840.0
2018-06-28,2750.0
2018-06-29,2840.0
2018-07-02,2850.0
2018-07-03,2830.0
2018-07-04,2930.0
2018-07-05,2910.0
2018-07-06,2840.0
2018-07-09,3010.0
2018-07-10,3050.0
2018-07-11,2990.0
2018-07-12,2970.0
2018-07-13,2970.0
2018-07-16,2970.0
2018-07-17,2870.0
2018-07-18,2850.0
2018-07-19,2890.0
2018-07-20,2980.0
2018-07-23,3040.0
2018-07-24,3010.0
2018-07-25,2990.0
2018-07-26,3040.0
2018-07-27,3090.0
2018-07-30,3080.0
2018-07-31,3070.0
2018-08-01,3190.0
2018-08-02,3250.0
2018-08-03,3330.0
2018-08-06,3410.0
2018-08-07,3350.0
2018-08-08,3330.0
2018-08-09,3330.0
2018-08-10,3390.0
2018-08-13,3140.0
2018-08-14,3130.0
2018-08-15,3210.0
2018-08-16,3050.0
2018-08-17,3050.0
2018-08-20,3180.0
2018-08-21,3150.0
2018-08-22,3150.0
2018-08-23,3270.0
2018-08-24,3270.0
2018-08-27,3380.0
2018-08-28,3330.0
2018-08-29,3290.0
2018-08-30,3190.0
2018-08-31,3180.0
2018-09-03,3170.0
2018-09-04,3110.0
2018-09-05,2930.0
2018-09-06,2960.0
2018-09-07,3030.0
2018-09-10,2970.0
2018-09-11,2970.0
2018-09-12,2910.0
2018-09-13,3000.0
2018-09-14,3070.0
2018-09-17,2970.0
2018-09-18,2940.0
2018-09-19,3000.0
2018-09-20,3090.0
2018-09-21,3120.0
2018-09-24,3010.0
2018-09-25,3030.0
2018-09-26,2990.0
2018-09-27,3070.0
2018-09-28,3150.0
2018-10-01,3180.0
2018-10-02,3110.0
2018-10-03,3100.0
2018-10-04,3000.0
2018-10-05,2980.0
2018-10-08,2970.0
2018-10-09,3020.0
2018-10-10,3010.0
2018-10-11,2910.0
2018-10-12,2950.0
2018-10-15,3000.0
2018-10-16,3000.0
2018-10-17,3070.0
2018-10-18,3090.0
2018-10-19,3020.0
2018-10-22,3050.0
2018-10-23,3020.0
2018-10-24,2950.0
2018-10-25,3000.0
2018-10-26,2990.0
2018-10-29,2950.0
2018-10-30,3030.0
2018-10-31,3150.0
2018-11-01,3200.0
2018-11-02,3280.0
2018-11-05,3270.0
2018-11-06,3330.0
2018-11-07,3370.0
2018-11-08,3450.0
2018-11-09,3340.0
2018-11-12,3280.0
2018-11-13,3350.0
2018-11-14,3350.0
2018-11-15,3410.0
2018-11-16,3490.0
2018-11-19,3520.0
2018-11-20,3520.0
2018-11-21,3430.0
2018-11-22,3550.0
2018-11-23,3480.0
2018-11-26,3540.0
2018-11-27,3600.0
2018-11-28,3650.0
2018-11-29,3710.0
2018-11-30,3620.0
2018-12-03,3690.0
2018-12-04,3710.0
2018-12-05,3650.0
2018-12-06,3650.0
2018-12-07,3620.0
2018-12-10,3610.0
2018-12-11,3620.0
2018-12-12,3620.0
2018-12-13,3680.0
2018-12-14,3680.0
2018-12-17,3600.0
2018-12-18,3630.0
2018-12-19,3670.0
2018-12-20,3650.0
2018-12-21,3620.0
2018-12-24,3620.0
2018-12-25,3620.0
2018-12-26,3600.0
2018-12-27,3660.0
2018-12-28,3660.0
2018-12-31,3660.0
2019-01-01,3660.0
2019-01-02,3610.0
2019-01-03,3620.0
2019-01-04,3660.0
2019-01-07,3660.0
2019-01-08,3680.0
2019-01-09,3720.0
2019-01-10,3750.0
2019-01-11,3730.0
2019-01-14,3790.0
2019-01-15,3780.0
2019-01-16,3780.0
2019-01-17,3810.0
2019-01-18,3820.0
2019-01-21,3800.0
2019-01-22,3770.0
2019-01-23,3770.0
2019-01-24,3790.0
2019-01-25,3780.0
2019-01-28,3780.0
2019-01-29,3690.0
2019-01-30,3750.0
2019-01-31,3850.0
2019-02-01,3920.0
2019-02-04,3900.0
2019-02-05,3900.0
2019-02-06,3920.0
2019-02-07,3930.0
2019-02-08,3890.0
2019-02-11,3870.0
2019-02-12,3850.0
2019-02-13,3790.0
2019-02-14,3800.0
2019-02-15,3770.0
2019-02-18,3840.0
2019-02-19,3910.0
2019-02-20,3890.0
2019-02-21,3910.0
2019-02-22,3900.0
2019-02-25,3960.0
2019-02-26,3940.0
2019-02-27,3870.0
2019-02-28,3850.0
2019-03-01,3870.0
2019-03-04,3880.0
2019-03-05,3860.0
2019-03-06,3900.0
2019-03-07,3900.0
2019-03-08,3850.0
2019-03-11,3860.0
2019-03-12,3840.0
2019-03-13,3790.0
2019-03-14,3840.0
2019-03-15,3950.0
2019-03-18,4000.0
2019-03-19,3980.0
2019-03-20,3990.0
2019-03-21,3990.0
2019-03-22,4050.0
2019-03-25,4010.0
2019-03-26,4060.0
2019-03-27,4050.0
2019-03-28,4070.0
2019-03-29,4110.0
2019-04-01,4150.0
2019-04-02,4150.0
2019-04-03,4150.0
2019-04-04,4220.0
2019-04-05,4270.0
2019-04-08,4250.0
2019-04-09,4300.0
2019-04-10,4310.0
2019-04-11,4300.0
2019-04-12,4310.0
2019-04-15,4350.0
2019-04-16,4340.0
2019-04-17,4340.0
2019-04-18,4460.0
2019-04-19,4460.0
2019-04-22,4440.0
2019-04-23,4430.0
2019-04-24,4400.0
2019-04-25,4330.0
2019-04-26,4330.0
2019-04-29,4340.0
2019-04-30,4370.0
2019-05-01,4370.0
2019-05-02,4370.0
2019-05-03,4380.0
2019-05-06,4230.0
2019-05-07,4250.0
2019-05-08,4220.0
2019-05-09,4120.0
2019-05-10,4120.0
2019-05-13,4100.0
2019-05-14,4050.0
2019-05-15,3890.0
2019-05-16,3860.0
2019-05-17,3790.0
2019-05-20,3750.0
2019-05-21,3750.0
2019-05-22,3770.0
2019-05-23,3850.0
2019-05-24,3850.0
2019-05-27,3920.0
2019-05-28,3810.0
2019-05-29,3940.0
2019-05-30,3940.0
2019-05-31,4100.0
2019-06-03,4100.0
2019-06-04,4100.0
2019-06-05,4100.0
2019-06-06,4100.0
2019-06-07,4100.0
2019-06-10,4230.0
2019-06-11,4230.0
